CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 69.785156 1683794919.7980
MEM 69.785156 1683794919.8983
MEM 69.785156 1683794919.9988
MEM 69.785156 1683794920.0989
MEM 69.785156 1683794920.1991
MEM 69.785156 1683794920.2994
MEM 69.785156 1683794920.3998
MEM 69.785156 1683794920.5004
MEM 69.785156 1683794920.6006
MEM 69.785156 1683794920.7011
MEM 69.785156 1683794920.8014
MEM 69.785156 1683794920.9016
MEM 69.785156 1683794921.0019
MEM 69.785156 1683794921.1024
MEM 69.785156 1683794921.2028
MEM 69.785156 1683794921.3030
MEM 69.785156 1683794921.4036
MEM 69.785156 1683794921.5038
MEM 69.785156 1683794921.6044
MEM 69.785156 1683794921.7050
MEM 69.785156 1683794921.8056
MEM 69.785156 1683794921.9057
MEM 69.785156 1683794922.0063
MEM 69.785156 1683794922.1064
MEM 69.785156 1683794922.2066
MEM 69.785156 1683794922.3071
MEM 69.785156 1683794922.4073
MEM 69.785156 1683794922.5078
MEM 69.785156 1683794922.6084
MEM 69.785156 1683794922.7087
MEM 69.785156 1683794922.8092
MEM 69.785156 1683794922.9095
MEM 69.785156 1683794923.0100
MEM 69.785156 1683794923.1106
MEM 69.785156 1683794923.2108
MEM 69.785156 1683794923.3113
MEM 69.785156 1683794923.4119
MEM 69.785156 1683794923.5120
MEM 69.785156 1683794923.6122
MEM 69.785156 1683794923.7124
MEM 69.785156 1683794923.8125
MEM 69.785156 1683794923.9131
MEM 69.785156 1683794924.0132
MEM 69.785156 1683794924.1135
MEM 69.785156 1683794924.2140
MEM 69.785156 1683794924.3144
MEM 69.785156 1683794924.4150
MEM 69.785156 1683794924.5155
MEM 69.785156 1683794924.6162
MEM 69.785156 1683794924.7163
MEM 69.785156 1683794924.8168
MEM 69.785156 1683794924.9171
MEM 69.785156 1683794925.0174
MEM 69.785156 1683794925.1176
MEM 69.785156 1683794925.2178
MEM 69.785156 1683794925.3181
MEM 69.785156 1683794925.4186
MEM 69.785156 1683794925.5192
MEM 69.785156 1683794925.6197
MEM 69.785156 1683794925.7203
MEM 69.785156 1683794925.8209
MEM 69.785156 1683794925.9214
MEM 69.785156 1683794926.0220
MEM 69.785156 1683794926.1226
MEM 69.785156 1683794926.2231
MEM 69.785156 1683794926.3232
MEM 69.785156 1683794926.4238
MEM 69.785156 1683794926.5241
MEM 69.785156 1683794926.6248
MEM 69.781250 1683794926.7250
MEM 69.781250 1683794926.8255
MEM 69.781250 1683794926.9260
MEM 69.781250 1683794927.0264
MEM 69.781250 1683794927.1269
MEM 69.781250 1683794927.2271
MEM 69.781250 1683794927.3278
MEM 69.781250 1683794927.4283
MEM 69.781250 1683794927.5289
MEM 69.781250 1683794927.6293
MEM 69.781250 1683794927.7298
MEM 69.781250 1683794927.8302
MEM 69.781250 1683794927.9304
MEM 69.781250 1683794928.0310
MEM 69.781250 1683794928.1316
MEM 69.781250 1683794928.2318
MEM 69.781250 1683794928.3323
MEM 69.781250 1683794928.4326
MEM 69.753906 1683794928.5331
MEM 69.734375 1683794928.6337
MEM 69.734375 1683794928.7339
MEM 69.734375 1683794928.8342
MEM 69.734375 1683794928.9344
MEM 69.734375 1683794929.0345
MEM 69.734375 1683794929.1351
MEM 69.734375 1683794929.2357
MEM 69.734375 1683794929.3360
MEM 69.734375 1683794929.4365
MEM 69.734375 1683794929.5386
MEM 69.734375 1683794929.6393
MEM 69.734375 1683794929.7399
MEM 69.734375 1683794929.8402
MEM 69.734375 1683794929.9408
MEM 69.734375 1683794930.0410
MEM 69.734375 1683794930.1413
MEM 69.734375 1683794930.2419
MEM 69.734375 1683794930.3421
MEM 69.734375 1683794930.4424
MEM 69.734375 1683794930.5431
MEM 69.734375 1683794930.6437
MEM 69.734375 1683794930.7439
MEM 69.734375 1683794930.8442
MEM 69.734375 1683794930.9449
MEM 69.734375 1683794931.0452
MEM 69.734375 1683794931.1452
MEM 69.734375 1683794931.2458
MEM 69.734375 1683794931.3464
MEM 69.734375 1683794931.4470
MEM 69.734375 1683794931.5476
MEM 69.734375 1683794931.6478
MEM 69.734375 1683794931.7485
MEM 69.734375 1683794931.8487
MEM 69.734375 1683794931.9489
MEM 69.734375 1683794932.0495
MEM 69.734375 1683794932.1498
MEM 69.734375 1683794932.2501
MEM 69.734375 1683794932.3508
MEM 69.734375 1683794932.4510
MEM 69.734375 1683794932.5516
MEM 69.734375 1683794932.6521
MEM 69.734375 1683794932.7527
MEM 69.734375 1683794932.8530
MEM 69.734375 1683794932.9537
MEM 69.734375 1683794933.0542
MEM 69.734375 1683794933.1543
MEM 69.734375 1683794933.2546
MEM 69.734375 1683794933.3552
MEM 69.734375 1683794933.4553
MEM 69.796875 1683794933.5558
MEM 69.796875 1683794933.6560
MEM 69.796875 1683794933.7561
MEM 69.871094 1683794933.8564
MEM 69.871094 1683794933.9566
MEM 69.871094 1683794934.0568
MEM 69.871094 1683794934.1574
MEM 69.890625 1683794934.2578
MEM 69.902344 1683794934.3586
MEM 69.906250 1683794934.4590
MEM 69.906250 1683794934.5596
MEM 69.906250 1683794934.6601
MEM 69.906250 1683794934.7606
MEM 69.910156 1683794934.8611
MEM 69.921875 1683794934.9616
MEM 69.972656 1683794935.0622
MEM 70.000000 1683794935.1627
MEM 70.007812 1683794935.2633
MEM 70.015625 1683794935.3640
MEM 70.027344 1683794935.4645
MEM 70.042969 1683794935.5653
MEM 70.054688 1683794935.6660
MEM 70.074219 1683794935.7663
MEM 70.078125 1683794935.8669
MEM 70.078125 1683794935.9672
MEM 70.082031 1683794936.0675
MEM 70.082031 1683794936.1677
MEM 70.082031 1683794936.2684
MEM 70.082031 1683794936.3688
MEM 70.082031 1683794936.4694
MEM 70.082031 1683794936.5696
MEM 70.082031 1683794936.6699
MEM 70.082031 1683794936.7704
MEM 70.082031 1683794936.8711
MEM 70.082031 1683794936.9713
MEM 70.082031 1683794937.0716
MEM 70.082031 1683794937.1720
MEM 70.082031 1683794937.2726
MEM 70.082031 1683794937.3729
MEM 70.082031 1683794937.4735
MEM 70.082031 1683794937.5741
MEM 70.082031 1683794937.6750
MEM 70.082031 1683794937.7753
MEM 70.082031 1683794937.8763
MEM 70.082031 1683794937.9768
MEM 70.082031 1683794938.0771
MEM 70.082031 1683794938.1776
MEM 70.082031 1683794938.2778
MEM 70.082031 1683794938.3781
MEM 70.082031 1683794938.4787
MEM 70.082031 1683794938.5791
MEM 70.082031 1683794938.6794
MEM 70.082031 1683794938.7798
MEM 70.082031 1683794938.8801
MEM 70.082031 1683794938.9804
MEM 70.082031 1683794939.0807
MEM 70.082031 1683794939.1811
MEM 70.082031 1683794939.2814
MEM 70.082031 1683794939.3816
MEM 70.082031 1683794939.4818
MEM 70.082031 1683794939.5822
MEM 70.082031 1683794939.6829
MEM 70.082031 1683794939.7833
MEM 70.082031 1683794939.8837
MEM 70.082031 1683794939.9839
MEM 70.082031 1683794940.0845
MEM 70.082031 1683794940.1848
MEM 70.082031 1683794940.2853
MEM 70.082031 1683794940.3856
MEM 70.082031 1683794940.4859
MEM 70.082031 1683794940.5863
MEM 70.082031 1683794940.6869
MEM 70.082031 1683794940.7873
MEM 70.082031 1683794940.8876
MEM 70.082031 1683794940.9880
MEM 70.082031 1683794941.0887
MEM 70.082031 1683794941.1889
MEM 70.082031 1683794941.2896
MEM 70.082031 1683794941.3903
MEM 70.082031 1683794941.4908
MEM 70.082031 1683794941.5911
MEM 70.082031 1683794941.6918
MEM 70.082031 1683794941.7923
MEM 70.082031 1683794941.8930
MEM 70.082031 1683794941.9932
MEM 70.082031 1683794942.0935
MEM 70.082031 1683794942.1937
MEM 70.085938 1683794942.2939
MEM 70.085938 1683794942.3941
MEM 70.085938 1683794942.4946
MEM 70.085938 1683794942.5952
MEM 70.085938 1683794942.6958
MEM 70.085938 1683794942.7963
MEM 70.085938 1683794942.8966
MEM 70.085938 1683794942.9973
MEM 70.089844 1683794943.0979
MEM 70.093750 1683794943.1985
MEM 70.093750 1683794943.2991
MEM 70.093750 1683794943.3993
MEM 70.093750 1683794943.4994
MEM 70.097656 1683794943.6000
MEM 70.097656 1683794943.7002
MEM 70.097656 1683794943.8005
MEM 70.097656 1683794943.9011
MEM 70.101562 1683794944.0014
MEM 70.101562 1683794944.1022
MEM 70.101562 1683794944.2031
MEM 70.101562 1683794944.3038
MEM 70.101562 1683794944.4047
MEM 70.101562 1683794944.5053
MEM 70.101562 1683794944.6060
MEM 70.101562 1683794944.7063
MEM 70.101562 1683794944.8068
MEM 70.101562 1683794944.9074
MEM 70.101562 1683794945.0079
MEM 70.101562 1683794945.1088
MEM 70.101562 1683794945.2094
MEM 70.101562 1683794945.3101
MEM 70.101562 1683794945.4106
MEM 70.101562 1683794945.5111
MEM 70.101562 1683794945.6116
MEM 70.101562 1683794945.7121
MEM 70.101562 1683794945.8127
MEM 70.101562 1683794945.9133
MEM 70.101562 1683794946.0139
MEM 70.101562 1683794946.1143
MEM 70.101562 1683794946.2151
MEM 70.101562 1683794946.3158
MEM 70.101562 1683794946.4163
MEM 70.101562 1683794946.5172
MEM 70.101562 1683794946.6177
MEM 70.101562 1683794946.7181
MEM 70.101562 1683794946.8185
MEM 70.101562 1683794946.9192
MEM 70.101562 1683794947.0199
MEM 70.101562 1683794947.1208
MEM 70.101562 1683794947.2216
MEM 70.101562 1683794947.3222
MEM 70.101562 1683794947.4229
MEM 70.101562 1683794947.5233
MEM 70.101562 1683794947.6241
MEM 70.101562 1683794947.7250
MEM 70.101562 1683794947.8258
MEM 70.101562 1683794947.9265
