CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 66.613281 1683795708.2883
MEM 66.613281 1683795708.3887
MEM 66.613281 1683795708.4892
MEM 66.613281 1683795708.5893
MEM 66.613281 1683795708.6899
MEM 66.613281 1683795708.7901
MEM 66.613281 1683795708.8906
MEM 66.613281 1683795708.9908
MEM 66.613281 1683795709.0914
MEM 66.613281 1683795709.1916
MEM 66.613281 1683795709.2922
MEM 66.613281 1683795709.3927
MEM 66.613281 1683795709.4933
MEM 66.613281 1683795709.5939
MEM 66.613281 1683795709.6943
MEM 66.613281 1683795709.7946
MEM 66.613281 1683795709.8952
MEM 66.617188 1683795709.9958
MEM 66.617188 1683795710.0961
MEM 66.617188 1683795710.1964
MEM 66.617188 1683795710.2968
MEM 66.617188 1683795710.3974
MEM 66.617188 1683795710.4978
MEM 66.617188 1683795710.5981
MEM 66.617188 1683795710.6985
MEM 66.617188 1683795710.7990
MEM 66.617188 1683795710.8996
MEM 66.617188 1683795710.9998
MEM 66.617188 1683795711.1002
MEM 66.617188 1683795711.2007
MEM 66.617188 1683795711.3007
MEM 66.617188 1683795711.4011
MEM 66.617188 1683795711.5014
MEM 66.617188 1683795711.6019
MEM 66.617188 1683795711.7020
MEM 66.617188 1683795711.8024
MEM 66.617188 1683795711.9028
MEM 66.621094 1683795712.0036
MEM 66.621094 1683795712.1038
MEM 66.621094 1683795712.2046
MEM 66.621094 1683795712.3047
MEM 66.621094 1683795712.4051
MEM 66.621094 1683795712.5057
MEM 66.621094 1683795712.6061
MEM 66.621094 1683795712.7068
MEM 66.621094 1683795712.8072
MEM 66.621094 1683795712.9077
MEM 66.621094 1683795713.0079
MEM 66.621094 1683795713.1086
MEM 66.621094 1683795713.2088
MEM 66.621094 1683795713.3093
MEM 66.621094 1683795713.4097
MEM 66.621094 1683795713.5101
MEM 66.621094 1683795713.6104
MEM 66.621094 1683795713.7106
MEM 66.621094 1683795713.8112
MEM 66.621094 1683795713.9115
MEM 66.621094 1683795714.0117
MEM 66.621094 1683795714.1123
MEM 66.621094 1683795714.2127
MEM 66.621094 1683795714.3129
MEM 66.621094 1683795714.4135
MEM 66.621094 1683795714.5139
